Kepler_ID,Teff,kepmag,Log_G
4254051,5695,15.198,4.545
4254060,5813,16.637,4.427
4254108,5819,16.356,4.357
4254144,5678,15.810,4.491
4254157,5723,15.096,4.382
4254190,5842,16.688,4.369
4254238,5685,15.820,4.431
4254274,5729,14.688,4.491
4254342,5831,16.713,4.601
4254399,5712,16.956,4.469
4254420,5875,16.911,4.484
4254573,5841,16.593,4.282
4254614,5910,14.812,4.207
4254632,5891,16.143,4.226
4254722,5657,16.226,4.363
4254729,5628,14.333,4.450
4254760,5734,16.940,4.322
4254789,5674,13.410,4.345
4254795,5922,14.939,4.330
4254815,5789,16.383,4.339
4254900,5786,16.612,4.309
4254927,5701,16.742,4.519
4254945,5684,16.609,4.387
4254953,5692,16.849,4.256
4254962,5893,16.206,4.268
4254988,5684,16.319,4.369
4255019,5919,16.960,4.345
4255080,5849,16.853,4.295
4255186,5642,14.687,4.440
4255207,5727,16.257,4.254
4255212,5816,17.000,4.395
4255232,5643,16.932,4.455
4255266,5766,14.976,4.329
4255382,5826,16.676,4.308
4255391,5673,16.034,4.459
4255463,5690,16.759,4.477
4255464,5864,16.596,4.281
4255479,5692,15.682,4.544
4255549,5817,16.175,4.494
4255562,5632,16.806,4.378
4255595,5832,16.572,4.271
4255644,5668,16.794,4.452
4255688,5808,15.356,4.650
4255749,5926,15.474,4.233
4255753,5824,16.745,4.645
4255862,5843,16.286,4.338
4255880,5753,16.450,4.253
4256006,5893,15.500,4.339
4256145,5715,14.489,4.478
4256187,5645,14.696,4.386
4256269,5796,15.808,4.478
4256382,5739,14.944,4.637
4256409,5889,14.861,4.322
4260601,5634,16.596,4.288
4260742,5727,16.828,4.371
4260815,5917,16.005,4.416
4260872,5836,15.632,4.699
4260947,5762,14.120,4.448
4260962,5923,15.573,4.463
4261027,5815,16.657,4.315
4261091,5656,16.708,4.331
4261124,5628,16.975,4.397
4261199,5841,13.556,4.454
4261203,5643,16.019,4.278
4261276,5706,15.951,4.509
4261357,5756,16.893,4.320
4261382,5806,14.993,4.512
4261383,5755,16.837,4.585
4261401,5725,14.595,4.333
4261431,5779,14.475,4.364
4261439,5718,16.746,4.515
4261467,5646,14.347,4.384
4261479,5884,15.556,4.484
4261511,5906,16.237,4.413
4261516,5840,14.425,4.358
4261527,5780,14.595,4.465
4261537,5924,15.343,4.333
4261594,5875,15.676,4.508
4261652,5855,16.694,4.676
4261659,5657,14.539,4.494
4261702,5844,15.139,4.534
4261703,5926,15.165,4.398
4261728,5864,14.812,4.640
4261739,5744,15.632,4.508
4261755,5664,16.583,4.636
4261783,5860,16.766,4.373
4261931,5691,16.228,4.536
4261942,5735,16.195,4.379
4261976,5894,16.147,4.383
4262001,5818,15.827,4.576
4262018,5655,13.742,4.375
4262055,5637,16.386,4.641
4262082,5825,16.527,4.502
4262096,5662,16.813,4.364
4262098,5671,16.442,4.831
4262129,5674,16.526,4.343
4262200,5707,15.607,4.281
4262207,5795,15.656,4.255
4262269,5914,16.198,4.416
4262307,5734,16.824,4.710
4262341,5794,15.760,4.405
4262367,5671,14.283,4.237
4262378,5818,16.309,4.377
4262410,5902,16.936,4.230
4262484,5771,14.863,4.363
4262548,5795,16.216,4.366
4262559,5779,15.984,4.778
4262578,5729,16.239,4.615
4262642,5660,16.843,4.388
4262696,5787,16.970,4.496
4262710,5854,16.760,4.302
4262713,5650,16.022,4.607
4262756,5649,16.565,4.456
4262784,5828,16.845,4.724
4262789,5865,16.776,4.526
4262805,5766,16.138,4.341
4262838,5853,16.242,4.267
4262978,5716,16.259,4.243
4262983,5847,15.564,4.455
4262992,5727,15.736,4.248
4263001,5787,14.606,4.431
4263002,5706,16.531,4.482
4263032,5709,16.405,4.685
4263098,5665,14.493,4.327
4263103,5684,15.088,4.546
4263139,5815,16.417,4.581
4263175,5629,16.065,4.586
4263184,5654,16.984,4.450
4263189,5799,16.820,4.410
4263194,5744,13.653,4.489
4263203,5688,16.538,4.546
4263270,5699,16.456,4.683
4263348,5743,16.740,4.543
4263363,5787,14.101,4.578
4263410,5878,15.842,4.368
4263569,5746,16.032,4.854
4263606,5908,16.701,4.565
4263608,5649,16.981,4.391
4263624,5644,16.879,4.416
4263668,5891,15.446,4.563
4263911,5652,15.740,4.491
4263923,5822,16.387,4.683
4263926,5861,16.866,4.418
4264019,5762,15.532,4.519
4264053,5923,14.725,4.390
4264110,5868,16.144,4.742
4264122,5846,15.724,4.588
4264157,5730,16.744,4.423
4264350,5859,16.995,4.395
4264361,5760,16.673,4.457
4264403,5774,16.072,4.248
4264407,5646,16.005,4.474
4264438,5821,16.715,4.683
4264485,5728,15.836,4.325
4264517,5859,14.970,4.444
4264542,5874,16.934,4.287
4264603,5695,16.793,4.458
4264606,5780,13.373,4.212
4264614,5756,15.623,4.485
4264615,5859,16.390,4.506
4264653,5710,16.501,4.632
4264687,5760,15.672,4.300
4264742,5834,14.014,4.336
4264815,5658,16.871,4.339
4264837,5752,16.954,4.375
4264897,5818,16.042,4.641
4264924,5838,16.039,4.400
4264965,5750,16.438,4.612
4264992,5846,16.646,4.215
4265001,5870,16.179,4.592
4265025,5790,16.182,4.393
4265035,5835,17.000,4.404
4265135,5771,16.850,4.521
4265176,5817,15.792,4.515
4265248,5883,14.011,4.378
4265261,5679,15.702,4.786
4265273,5848,16.962,4.303
4265373,5706,15.339,4.733
4265405,5855,16.009,4.353
4265472,5862,16.939,4.500
4265572,5845,16.276,4.506
4265582,5682,16.221,4.554
4265609,5818,13.524,4.439
4265677,5851,15.346,4.636
4265762,5872,15.658,4.653
4265771,5859,14.649,4.393
4265789,5836,16.588,4.335
4265943,5829,16.385,4.302
4268371,5646,13.041,4.312
4268577,5669,16.526,4.388
4268582,5632,16.506,4.594
4268622,5632,14.128,4.438
4268632,5853,16.706,4.264
4268707,5629,14.239,4.458
4268729,5886,15.209,4.473
4268772,5868,16.294,4.410
4268776,5761,16.496,4.465
4268829,5879,16.784,4.377
4268848,5894,16.997,4.343
4268863,5731,16.777,4.699
4268869,5880,16.824,4.344
4268872,5760,16.831,4.722
4268877,5844,16.792,4.424
4269038,5679,15.832,4.700
4269043,5821,16.085,4.626
4269053,5704,16.674,4.621
4269059,5743,16.693,4.820
4269098,5707,15.622,5.012
4269144,5638,16.389,4.344
4269160,5924,15.181,4.371
4269211,5701,16.240,4.804
4269221,5907,16.629,4.613
4269227,5796,15.877,4.206
4269333,5676,16.623,4.603
4269412,5807,15.716,4.280
4269420,5839,16.107,4.374
4269464,5641,13.955,4.623
4269470,5921,13.667,4.916
4269524,5833,16.914,4.646
4269537,5893,16.810,4.398
4269617,5923,16.810,4.487
4269624,5772,15.182,4.421
4269636,5769,13.987,4.570
4269651,5880,16.608,4.624
4269730,5752,16.927,4.492
4269735,5908,14.736,4.606
4269755,5707,13.259,4.820
4269785,5711,13.653,4.588
4269815,5658,15.576,4.376
4269846,5877,15.973,4.493
4269866,5890,16.178,4.597
4269879,5804,16.646,4.401
4269898,5736,16.018,4.676
4269914,5910,15.295,4.252
4270008,5776,15.760,4.612
4270014,5869,16.741,4.518
4270020,5720,15.395,4.478
4270035,5808,15.569,4.397
4270038,5917,16.076,4.342
4270087,5717,15.217,4.590
4270108,5731,15.390,4.579
4270110,5868,15.682,4.736
4270122,5861,16.736,4.293
4270157,5644,16.240,4.346
4270158,5703,16.535,4.283
4270172,5783,16.099,4.409
4270191,5914,16.765,4.776
4270195,5849,15.281,4.533
4270250,5721,16.414,4.590
4270260,5704,16.682,4.613
4270268,5769,12.189,4.495
4270300,5719,13.093,4.514
4270351,5770,16.903,4.682
4270369,5631,16.122,4.913
4270431,5694,15.500,4.317
4270508,5651,15.633,4.506
4270565,5737,15.154,4.663
4270572,5893,15.565,4.740
4270574,5728,14.072,4.549
4270639,5672,16.604,4.955
4270641,5906,16.934,4.545
4270703,5826,16.326,4.383
4270706,5861,15.332,4.614
4270720,5643,14.743,4.714
4270735,5926,16.617,4.409
4270851,5716,14.156,4.566
4270860,5923,16.344,4.462
4270876,5760,15.317,4.452
4270943,5719,15.897,4.512
4271049,5824,14.467,4.541
4271050,5672,16.321,4.635
4271077,5795,14.759,4.631
4271102,5751,16.502,4.346
4271129,5914,16.343,4.450
4271133,5900,14.433,4.689
4271194,5815,15.109,4.315
4271234,5887,16.276,4.486
4271246,5790,16.860,4.296
4271257,5705,16.495,4.595
4271273,5826,15.905,4.368
4271298,5707,16.033,4.541
4271411,5733,16.747,4.353
4271431,5841,15.248,4.342
4271434,5876,16.568,4.409
4271448,5814,16.622,4.593
4271495,5922,16.058,4.308
4271509,5739,15.243,4.469
4271550,5703,15.626,4.540
4271563,5651,16.823,4.443
4271582,5654,13.554,4.564
4271639,5737,16.072,4.408
4271667,5770,15.236,4.777
4271697,5648,16.765,4.321
4271718,5919,15.631,4.339
4271741,5641,16.884,4.668
4271820,5666,16.542,4.319
4271859,5732,16.345,4.353
4271862,5820,16.330,4.354
4271890,5662,15.760,4.353
4271893,5660,16.969,4.456
4271898,5647,16.370,4.599
4272013,5703,16.581,4.329
4272026,5872,15.131,4.426
4272032,5880,14.028,4.490
4272034,5718,16.514,4.488
4272036,5661,15.218,4.605
4272049,5892,16.836,4.559
4272071,5877,16.179,4.393
4272109,5667,16.400,4.495
4272127,5758,15.873,4.515
4272137,5736,16.812,4.398
4272174,5898,16.178,4.642
4272209,5789,15.457,4.497
4272278,5836,16.682,4.560
4272363,5752,16.414,4.572
4272406,5654,16.987,4.827
4272425,5783,16.633,4.692
4272436,5677,16.783,4.989
4272820,5851,15.169,4.286
4272955,5905,15.211,4.307
4273032,5816,15.043,4.414
4273136,5690,16.514,4.549
4273207,5703,14.444,4.240
4273222,5658,16.359,4.269
4273246,5749,15.351,4.587
4273248,5665,15.895,4.396
4273278,5855,16.913,4.406
4273294,5886,16.746,4.391
4273449,5673,16.152,4.446
4273454,5883,16.925,4.304
4273492,5652,13.509,4.350
4273505,5709,16.775,4.347
4273536,5892,15.966,4.508
4273572,5822,16.910,4.203
4273584,5676,15.428,4.364
4273589,5806,15.549,4.363
4273597,5672,16.463,4.457
4273655,5838,15.906,4.386
4273694,5712,16.517,4.392
4273697,5739,16.174,4.409
4273717,5719,15.641,4.297
4273718,5844,16.685,4.385
4273736,5673,15.016,4.219
4273766,5652,16.266,4.578
4273767,5823,15.458,4.271
4273768,5716,15.600,4.394
4273806,5671,16.188,4.374
4273823,5715,16.518,4.583
4273857,5806,16.869,4.520
4273874,5740,15.780,4.542
4273878,5747,16.780,4.244
4273893,5846,16.498,4.560
4273898,5683,16.810,4.385
4273960,5857,16.264,4.636
4273971,5760,15.911,4.425
4273981,5793,16.911,4.238
4274023,5813,16.819,4.382
4274029,5671,15.617,4.379
4274054,5858,13.951,4.553
4274064,5849,14.922,4.469
4274087,5873,16.735,4.345
4274093,5850,16.715,4.340
4274100,5646,16.997,4.312
4274137,5683,14.354,4.513
4274220,5713,16.927,4.517
4274264,5641,16.815,4.404
4274328,5659,14.942,4.443
4274372,5650,16.273,4.415
4274374,5855,16.719,4.578
4274394,5726,14.568,4.757
4274421,5649,16.739,4.437
4274490,5719,16.974,4.763
4274524,5923,16.236,4.398
4274526,5881,16.550,4.379
4274574,5644,16.477,4.453
4274578,5835,15.689,4.333
4274598,5927,15.682,4.333
4274608,5718,14.906,4.829
4274672,5753,16.548,4.528
4274688,5637,14.845,4.726
4274738,5785,16.941,4.233
4274739,5692,16.539,4.328
4274816,5694,14.016,4.362
4274825,5862,16.254,4.342
4274835,5788,16.612,4.367
4274868,5677,15.425,4.204
4274869,5730,16.876,4.546
4274884,5781,12.297,4.429
4274908,5795,16.319,4.765
4275006,5846,16.236,4.379
4275024,5742,15.338,4.390
4275031,5659,16.068,4.419
4275062,5654,16.753,4.324
4275117,5798,14.716,4.598
4275180,5796,14.764,4.344
4275208,5923,15.939,4.222
4275292,5847,16.442,4.537
4275331,5798,16.415,4.442
4275413,5689,16.535,4.348
4275426,5707,13.708,4.261
4275498,5917,16.686,4.226
4275539,5897,13.466,4.304
4275548,5922,16.650,4.626
4275640,5732,15.930,4.321
4275645,5878,15.417,4.412
4275722,5783,16.428,4.606
4275815,5680,16.673,4.371
4275823,5901,15.117,4.512
4275887,5705,16.100,4.371
4275889,5657,15.331,4.452
4275902,5885,15.695,4.467
4275914,5717,16.690,4.375
4276065,5866,14.870,4.419
4276116,5785,16.295,4.448
4276133,5788,16.442,4.531
4276147,5663,14.469,4.379
4276165,5725,15.742,4.621
4276172,5826,15.932,4.265
4276184,5804,16.804,4.506
4276202,5745,16.061,4.581
4276253,5840,15.764,4.366
4276335,5787,16.305,4.532
4276344,5765,16.576,4.571
4276387,5766,15.665,4.598
4276413,5894,14.157,4.491
4276445,5867,15.240,4.667
4276465,5818,16.832,4.743
4276475,5889,16.567,4.689
4276503,5879,16.888,4.511
4276510,5889,16.180,4.593
4276555,5737,12.296,4.645
4276583,5738,16.698,4.549
4276629,5814,15.745,4.504
4276666,5703,16.144,4.593
4276690,5789,15.733,4.343
4276747,5803,16.075,4.760
4276803,5853,15.810,4.474
4276820,5696,16.490,4.612
4276850,5659,15.444,4.770
4276889,5858,15.175,4.251
4277020,5824,16.126,4.408
4277083,5749,16.760,4.521
4277091,5726,16.051,4.503
4277131,5651,16.547,4.368
4277183,5806,16.269,4.365
4277188,5678,13.913,4.562
4277240,5724,16.881,4.453
4277252,5835,15.617,4.337
4277321,5731,15.758,4.588
4277338,5629,16.592,4.366
4277352,5876,15.858,4.433
4277366,5635,16.291,4.535
4277478,5776,16.777,4.387
4277581,5671,15.609,4.610
4277583,5751,14.890,4.523
4277655,5822,15.062,4.579
4277662,5811,16.851,4.341
4277692,5783,16.841,4.502
4277710,5643,16.558,4.451
4277732,5891,16.074,4.503
4277762,5702,16.628,4.457
4277794,5920,16.622,4.278
4277802,5799,16.701,4.712
4277895,5765,16.818,4.413
4277932,5876,14.413,4.396
4277967,5701,16.890,4.674
4277991,5694,16.348,4.518
4277993,5873,16.000,4.577
4278148,5799,16.637,4.397
4278217,5764,15.454,4.557
4278246,5775,15.824,4.320
4278259,5927,16.788,4.405
4278288,5693,16.322,4.656
4278302,5687,16.538,4.615
4278362,5823,16.096,4.496
4278363,5636,16.925,4.725
4278368,5791,16.805,4.226
4278381,5703,15.265,4.684
4278392,5668,15.967,4.214
4278397,5690,16.897,4.534
4278407,5734,16.706,4.690
4278447,5844,15.450,4.512
4278484,5719,15.495,4.412
4278495,5690,14.543,4.566
4278535,5755,15.688,4.270
4278557,5882,16.100,4.772
4278559,5673,16.950,4.213
4278610,5838,15.612,4.518
4278669,5731,16.937,4.354
4278711,5916,16.624,4.312
4278716,5838,16.854,4.310
4278726,5673,16.169,4.657
4278745,5760,16.544,4.535
4278776,5744,15.549,4.641
4278792,5703,16.189,4.547
4278800,5812,16.226,4.459
4278826,5820,16.538,4.722
4278829,5767,16.574,4.532
4278830,5893,16.866,4.411
4278883,5855,16.914,4.389
4278898,5816,15.182,4.383
4278985,5922,16.106,4.363
4278993,5718,15.939,4.568
4279003,5628,16.663,4.530
4279025,5897,14.214,4.286
4279106,5856,15.637,4.545
4279169,5900,15.845,4.412
4279170,5714,15.860,4.350
4279171,5725,16.197,4.436
4279172,5807,16.437,4.387
4279261,5863,16.079,4.246
4279400,5862,16.683,4.382
4279479,5893,16.614,4.377
4279483,5869,16.586,4.253
4279509,5807,15.885,4.325
4279527,5643,15.218,4.300
4279569,5680,15.136,4.208
4279625,5755,15.173,4.257
4279703,5637,15.998,4.220
4279751,5805,14.166,4.272
4279753,5847,16.089,4.457
4279768,5655,15.588,4.501
4279788,5722,14.916,4.654
4279796,5856,16.673,4.428
4279837,5775,16.430,4.253
4279845,5851,16.751,4.425
4279924,5926,16.598,4.209
4279965,5697,15.999,4.301
4279975,5827,16.536,4.568
4280057,5699,16.643,4.418
4280097,5672,16.781,4.460
4280117,5720,16.998,4.255
4280127,5688,16.448,4.332
4280164,5724,16.411,4.364
4280177,5643,16.431,4.714
4280197,5757,16.248,4.631
4280216,5674,15.519,4.456
4280273,5849,16.534,4.406
4280279,5839,16.528,4.521
4280290,5677,16.872,4.548
4280375,5676,14.532,4.698
4280437,5655,15.629,4.570
4280518,5895,14.941,4.365
4280575,5854,16.049,4.212
4280585,5667,15.217,4.535
4280598,5857,15.802,4.539
4280613,5696,16.697,4.700
4280683,5772,15.625,4.246
4280743,5711,16.995,4.506
4280922,5789,16.224,4.336
4280978,5631,16.429,4.870
4281015,5642,12.785,4.360
4281035,5658,15.480,4.561
4281090,5715,16.473,4.570
4281130,5847,16.134,4.596
4281139,5886,16.308,4.676
4281156,5888,16.126,4.674
4281189,5912,16.767,4.325
4281231,5913,15.410,4.779
4281250,5739,16.603,4.413
4281440,5737,16.530,4.504
4281462,5826,15.988,4.519
4281518,5870,13.599,4.492
4281533,5713,15.953,4.514
4281565,5815,16.190,4.388
4281593,5747,15.034,4.544
4281598,5846,16.375,4.484
4281634,5687,13.835,4.517
4281659,5751,16.409,4.435
4281678,5629,14.524,5.016
4281718,5728,16.984,4.406
4281783,5644,14.707,4.451
4281810,5914,16.717,4.215
4281864,5832,14.746,4.747
4281877,5804,16.366,4.375
4281908,5808,16.238,4.337
4281959,5674,16.593,4.584
4282055,5662,16.268,4.387
4282125,5800,15.141,4.482
4282145,5696,15.789,4.585
4282162,5765,16.351,4.469
4282163,5792,16.155,4.312
4282183,5833,16.621,4.443
4282197,5855,16.619,4.258
4282218,5857,16.718,4.387
4282262,5886,14.220,4.534
4282278,5631,16.839,4.433
4282459,5734,16.398,4.494
4282508,5866,15.334,4.602
4282533,5808,15.517,4.504
4282645,5829,16.658,4.722
4282651,5809,13.446,4.821
4282718,5837,14.659,4.235
4282740,5863,14.642,4.282
4282930,5793,15.232,4.411
4282932,5860,16.282,4.436
4282993,5868,13.300,4.410
4283017,5833,15.898,4.373
4283023,5707,16.800,4.366
4283025,5688,15.059,4.457
4283030,5661,16.113,4.433
4283124,5904,16.995,4.528
4283125,5729,16.853,4.400
4283319,5712,15.726,4.448
4283343,5908,15.756,4.641
4283346,5772,16.097,4.452
4283347,5870,16.677,4.531
4283375,5894,16.569,4.554
4283454,5781,16.976,4.286
4283468,5838,16.268,4.310
4283580,5660,15.317,4.754
4283585,5687,16.871,4.422
4283685,5629,15.228,4.302
4283701,5742,15.812,4.487
4283802,5675,16.345,4.661
4283813,5726,16.293,4.239
4283821,5821,16.243,4.326
4283828,5862,16.223,4.472
4283842,5686,16.678,4.283
4284004,5835,15.566,4.532
4284024,5747,15.965,4.669
4284033,5743,16.888,4.615
4284064,5736,16.271,4.263
4284105,5657,16.258,4.575
4284126,5855,16.947,4.512
4284176,5923,16.879,4.341
4284235,5700,13.504,4.298
4284277,5714,16.200,4.506
4284313,5773,15.892,4.313
4284322,5675,15.408,4.482
4284347,5815,14.261,4.415
4284358,5664,15.930,4.406
4284439,5657,16.949,4.338
4284473,5713,15.741,4.524
4284544,5904,16.706,4.720
4284562,5797,16.733,4.373
4284624,5862,16.438,4.336
4284682,5666,15.734,4.525
4284703,5679,15.898,4.752
4284786,5694,16.993,4.635
4284792,5811,15.828,4.342
4284822,5632,15.279,4.279
4284845,5685,14.681,4.468
4284853,5772,14.551,4.329
4284860,5796,16.713,4.485
4284875,5774,16.028,4.467
4284911,5826,14.781,4.466
4285178,5634,15.867,4.816
4285191,5904,15.844,4.315
4285222,5649,14.844,4.246
4285289,5681,15.700,4.323
4285500,5910,15.870,4.279
4345034,5671,15.374,4.534
4345039,5675,14.843,4.355
4345065,5664,15.974,4.610
4345094,5798,16.780,4.366
4345113,5712,16.736,4.467
4345114,5725,16.147,4.421
4345118,5787,16.655,4.387
4345184,5630,15.406,4.366
4345212,5703,15.956,4.318
4345250,5777,15.459,4.421
4345263,5694,16.882,4.350
4345283,5736,14.936,4.448
4345411,5715,14.904,4.314
4345445,5697,16.820,4.373
4345482,5689,16.639,4.379
4345483,5787,13.071,4.226
4345488,5846,16.386,4.361
4345545,5834,15.960,4.383
4345558,5754,16.521,4.537
4345571,5732,15.826,4.519
4345595,5724,16.634,4.496
4345601,5678,16.321,4.516
4345610,5805,16.709,4.355
4345620,5846,16.531,4.497
4345699,5807,16.822,4.325
4345713,5885,14.563,4.412
4345727,5790,16.567,4.513
4345806,5702,16.846,4.501
4345848,5882,16.268,4.425
4345899,5856,16.257,4.317
4345918,5752,15.658,4.405
4345923,5794,16.759,4.345
4345925,5901,16.365,4.332
4345929,5879,15.909,4.296
4345933,5733,16.679,4.614
4345937,5812,12.754,4.356
4345964,5720,16.952,4.482
4346008,5688,14.888,4.514
4346013,5733,15.146,4.334
4346032,5842,15.928,4.502
4346122,5919,16.879,4.293
4346177,5723,15.635,4.328
4346226,5731,15.985,4.274
4346243,5799,16.814,4.357
4346265,5631,16.253,4.290
4346269,5885,16.103,4.207
4346299,5694,16.297,4.307
4346343,5913,12.531,4.230
4346351,5647,16.112,4.336
4346401,5740,16.236,4.609
4346455,5856,16.729,4.420
4346496,5720,16.809,4.303
4346598,5691,16.398,4.342
4346602,5722,16.745,4.416
4346624,5867,16.362,4.337
4346647,5840,16.799,4.316
4346683,5728,16.758,4.527
4346744,5713,14.235,4.230
4346756,5772,15.626,4.237
4346878,5841,14.515,4.254
4346890,5754,13.809,4.265
4346903,5789,16.495,4.239
4346954,5793,16.261,4.356
4346963,5914,14.252,4.240
4346996,5925,16.426,4.344
4347063,5753,15.994,4.339
4347072,5732,15.611,4.292
4347149,5695,16.519,4.469
4347159,5673,16.944,4.330
4347161,5888,15.349,4.217
4347191,5729,15.757,4.497
4347222,5666,14.512,4.204
4347254,5736,16.347,4.334
4347265,5699,15.589,4.526
4347321,5699,15.569,4.467
4347386,5854,16.312,4.447
4347391,5821,15.334,4.443
4347411,5646,16.952,4.230
4347436,5695,16.501,4.422
4347478,5783,16.851,4.387
4347569,5734,15.609,4.914
4347621,5712,16.915,4.452
4347752,5843,16.479,4.362
4348029,5887,14.913,4.205
